Year,Country code,Country,Tonnes CO2,Gas,Sector Name
2003,RO,Romania,6488.801548,All greenhouse gases - (CO2 equivalent),5 - Waste management
2004,RO,Romania,6609.415169,All greenhouse gases - (CO2 equivalent),5 - Waste management
2005,RO,Romania,6665.708166,All greenhouse gases - (CO2 equivalent),5 - Waste management
2006,RO,Romania,6425.32746,All greenhouse gases - (CO2 equivalent),5 - Waste management
2007,RO,Romania,6568.77551,All greenhouse gases - (CO2 equivalent),5 - Waste management
2008,RO,Romania,6497.896884,All greenhouse gases - (CO2 equivalent),5 - Waste management
2009,RO,Romania,6472.910776,All greenhouse gases - (CO2 equivalent),5 - Waste management
2010,RO,Romania,6536.897862,All greenhouse gases - (CO2 equivalent),5 - Waste management
2011,RO,Romania,5988.156812,All greenhouse gases - (CO2 equivalent),5 - Waste management
2012,RO,Romania,6220.865317,All greenhouse gases - (CO2 equivalent),5 - Waste management
2013,RO,Romania,6504.350463,All greenhouse gases - (CO2 equivalent),5 - Waste management
2014,RO,Romania,6481.417389,All greenhouse gases - (CO2 equivalent),5 - Waste management
2015,RO,Romania,6474.375913,All greenhouse gases - (CO2 equivalent),5 - Waste management
2016,RO,Romania,6499.446608,All greenhouse gases - (CO2 equivalent),5 - Waste management
2017,RO,Romania,6546.419555,All greenhouse gases - (CO2 equivalent),5 - Waste management
2018,RO,Romania,6501.068433,All greenhouse gases - (CO2 equivalent),5 - Waste management
2019,RO,Romania,6555.022615,All greenhouse gases - (CO2 equivalent),5 - Waste management
2020,RO,Romania,6537.662818,All greenhouse gases - (CO2 equivalent),5 - Waste management
2021,RO,Romania,6529.073619,All greenhouse gases - (CO2 equivalent),5 - Waste management
1990,PT,Portugal,5110.242604,All greenhouse gases - (CO2 equivalent),5 - Waste management
1991,PT,Portugal,5241.457017,All greenhouse gases - (CO2 equivalent),5 - Waste management
1992,PT,Portugal,5395.670891,All greenhouse gases - (CO2 equivalent),5 - Waste management
1993,PT,Portugal,5532.478652,All greenhouse gases - (CO2 equivalent),5 - Waste management
1994,PT,Portugal,5702.872464,All greenhouse gases - (CO2 equivalent),5 - Waste management
1995,PT,Portugal,5856.00181,All greenhouse gases - (CO2 equivalent),5 - Waste management
1996,PT,Portugal,6027.825164,All greenhouse gases - (CO2 equivalent),5 - Waste management
1997,PT,Portugal,6218.922991,All greenhouse gases - (CO2 equivalent),5 - Waste management
1998,PT,Portugal,6422.917752,All greenhouse gases - (CO2 equivalent),5 - Waste management
1999,PT,Portugal,6623.077203,All greenhouse gases - (CO2 equivalent),5 - Waste management
2000,PT,Portugal,6869.515973,All greenhouse gases - (CO2 equivalent),5 - Waste management
2001,PT,Portugal,7045.964863,All greenhouse gases - (CO2 equivalent),5 - Waste management
2002,PT,Portugal,7197.909667,All greenhouse gases - (CO2 equivalent),5 - Waste management
2003,PT,Portugal,7363.323837,All greenhouse gases - (CO2 equivalent),5 - Waste management
2004,PT,Portugal,7351.311347,All greenhouse gases - (CO2 equivalent),5 - Waste management
2005,PT,Portugal,7226.484033,All greenhouse gases - (CO2 equivalent),5 - Waste management
2006,PT,Portugal,7133.558481,All greenhouse gases - (CO2 equivalent),5 - Waste management
2007,PT,Portugal,6966.897288,All greenhouse gases - (CO2 equivalent),5 - Waste management
2008,PT,Portugal,6749.383018,All greenhouse gases - (CO2 equivalent),5 - Waste management
2009,PT,Portugal,6633.594817,All greenhouse gases - (CO2 equivalent),5 - Waste management
2010,PT,Portugal,6478.150029,All greenhouse gases - (CO2 equivalent),5 - Waste management
2011,PT,Portugal,6404.988336,All greenhouse gases - (CO2 equivalent),5 - Waste management
2012,PT,Portugal,6180.910701,All greenhouse gases - (CO2 equivalent),5 - Waste management
2013,PT,Portugal,5986.295915,All greenhouse gases - (CO2 equivalent),5 - Waste management
2014,PT,Portugal,5846.472813,All greenhouse gases - (CO2 equivalent),5 - Waste management
2015,PT,Portugal,5489.570511,All greenhouse gases - (CO2 equivalent),5 - Waste management
2016,PT,Portugal,5347.70595,All greenhouse gases - (CO2 equivalent),5 - Waste management
2017,PT,Portugal,5303.920779,All greenhouse gases - (CO2 equivalent),5 - Waste management
2018,PT,Portugal,5237.45377,All greenhouse gases - (CO2 equivalent),5 - Waste management
2019,PT,Portugal,5222.426473,All greenhouse gases - (CO2 equivalent),5 - Waste management
2020,PT,Portugal,5014.892097,All greenhouse gases - (CO2 equivalent),5 - Waste management
2021,PT,Portugal,5007.896122,All greenhouse gases - (CO2 equivalent),5 - Waste management
1990,PL,Poland,18142.28314,All greenhouse gases - (CO2 equivalent),5 - Waste management
1991,PL,Poland,18382.55074,All greenhouse gases - (CO2 equivalent),5 - Waste management
1992,PL,Poland,18536.0469,All greenhouse gases - (CO2 equivalent),5 - Waste management
1993,PL,Poland,18588.99235,All greenhouse gases - (CO2 equivalent),5 - Waste management
1994,PL,Poland,17673.56457,All greenhouse gases - (CO2 equivalent),5 - Waste management
1995,PL,Poland,17331.6625,All greenhouse gases - (CO2 equivalent),5 - Waste management
1996,PL,Poland,16789.68635,All greenhouse gases - (CO2 equivalent),5 - Waste management
1997,PL,Poland,16098.83585,All greenhouse gases - (CO2 equivalent),5 - Waste management
1998,PL,Poland,15740.13648,All greenhouse gases - (CO2 equivalent),5 - Waste management
1999,PL,Poland,14963.84997,All greenhouse gases - (CO2 equivalent),5 - Waste management
2000,PL,Poland,14225.54336,All greenhouse gases - (CO2 equivalent),5 - Waste management
2001,PL,Poland,13476.00259,All greenhouse gases - (CO2 equivalent),5 - Waste management
2002,PL,Poland,12811.86315,All greenhouse gases - (CO2 equivalent),5 - Waste management
2003,PL,Poland,12346.91433,All greenhouse gases - (CO2 equivalent),5 - Waste management
2004,PL,Poland,11633.57052,All greenhouse gases - (CO2 equivalent),5 - Waste management
2005,PL,Poland,11000.17177,All greenhouse gases - (CO2 equivalent),5 - Waste management
2006,PL,Poland,10213.96083,All greenhouse gases - (CO2 equivalent),5 - Waste management
